Date,Content,Video title,Video publish time,Duration,Views
4/6/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,19831
4/7/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,20314
4/8/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,21008
4/9/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,20390
4/10/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,20050
4/11/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,21250
4/12/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,21395
4/13/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,21221
4/14/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,21875
4/15/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,21913
4/16/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,19859
4/17/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,18897
4/18/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,20025
4/19/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,21054
4/20/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,21216
4/21/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,18286
4/22/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,19977
4/23/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,20430
4/24/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,22687
4/25/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,21908
4/26/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,20847
4/27/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,20048
4/28/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,19575
4/29/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,20553
4/30/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,20142
5/1/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,19965
5/2/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,21303
5/3/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,22076
5/4/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,21454
5/5/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,19955
5/6/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,20649
5/7/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,21323
5/8/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,21615
5/9/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,23255
5/10/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,25046
5/11/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,24444
5/12/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,20799
5/13/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,20259
5/14/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,21978
5/15/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,20187
5/16/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,20065
5/17/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,19842
5/18/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,20648
5/19/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,19571
5/20/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,18019
5/21/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,15626
5/22/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,16652
5/23/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,17942
5/24/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,18480
5/25/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,17900
5/26/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,17645
5/27/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,16192
5/28/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,16742
5/29/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,17896
5/30/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,18212
5/31/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,17531
6/1/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,17030
6/2/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,16825
6/3/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,16766
6/4/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,16905
6/5/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,18076
6/6/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,18630
6/7/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,18200
6/8/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,17197
6/9/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,16246
6/10/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,17122
6/11/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,19016
6/12/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,17809
6/13/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,17916
6/14/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,16778
6/15/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,16374
6/16/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,15580
6/17/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,16454
6/18/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,16922
6/19/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,16889
6/20/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,16213
6/21/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,15038
6/22/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,14433
6/23/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,14558
6/24/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,16772
6/25/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,17349
6/26/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,17023
6/27/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,17625
6/28/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,16404
6/29/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,15438
6/30/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,16266
7/1/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,18013
7/2/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,17176
7/3/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,18088
7/4/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,16726
7/5/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,15811
7/6/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,14087
7/7/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,14068
7/8/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,15885
7/9/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,15706
7/10/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,16545
7/11/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,17016
7/12/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,15303
7/13/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,14174
7/14/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,14047
7/15/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,15598
7/16/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,15752
7/17/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,18974
7/18/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,21701
7/19/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,22120
7/20/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,21582
7/21/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,20380
7/22/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,17914
7/23/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,19128
7/24/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,19001
7/25/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,19705
7/26/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,21046
7/27/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,20703
7/28/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,15851
7/29/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,15333
7/30/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,18765
7/31/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,17333
8/1/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,20643
8/2/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,25805
8/3/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,29528
8/4/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,22509
8/5/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,24089
8/6/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,25333
8/7/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,24873
8/8/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,24183
8/9/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,26952
8/10/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,28700
8/11/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,25115
8/12/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,21302
8/13/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,22540
8/14/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,23321
8/15/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,23301
8/16/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,26873
8/17/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,28371
8/18/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,23596
8/19/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,23335
8/20/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,22121
8/21/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,20524
8/22/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,22146
8/23/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,21922
8/24/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,20981
8/25/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,20934
8/26/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,18394
8/27/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,16820
8/28/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,17836
8/29/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,18709
8/30/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,22351
8/31/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,22824
9/1/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,21384
9/2/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,21973
9/3/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,20313
9/4/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,19302
9/5/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,21144
9/6/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,21946
9/7/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,21980
9/8/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,18172
9/9/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,15066
9/10/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,14851
9/11/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,15093
9/12/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,15942
9/13/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,17008
9/14/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,18855
9/15/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,17162
9/16/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,17786
9/17/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,15911
9/18/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,15522
9/19/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,14791
9/20/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,16695
9/21/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,17896
9/22/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,16364
9/23/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,15796
9/24/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,14821
9/25/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,13538
9/26/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,13076
9/27/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,16489
9/28/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,16454
9/29/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,13363
9/30/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,12490
10/1/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,12251
10/2/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,13597
10/3/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,16116
10/4/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,16495
10/5/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,17300
10/6/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,15907
10/7/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,13949
10/8/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,14245
10/9/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,14071
10/10/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,13882
10/11/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,14705
10/12/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,16175
10/13/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,14732
10/14/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,13449
10/15/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,13189
10/16/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,14512
10/17/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,15050
10/18/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,16355
10/19/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,16846
10/20/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,13945
10/21/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,13400
10/22/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,15111
10/23/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,15935
10/24/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,16468
10/25/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,18150
10/26/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,18182
10/27/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,15141
10/28/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,14728
10/29/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,15305
10/30/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,16179
10/31/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,19260
11/1/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,18218
11/2/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,17844
11/3/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,14923
11/4/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,12182
11/5/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,14213
11/6/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,15033
11/7/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,15594
11/8/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,15561
11/9/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,17602
11/10/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,15616
11/11/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,13897
11/12/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,12744
11/13/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,15517
11/14/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,15367
11/15/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,15642
11/16/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,16556
11/17/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,16977
11/18/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,14127
11/19/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,13618
11/20/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,12404
11/21/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,12181
11/22/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,13966
11/23/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,14602
11/24/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,15157
11/25/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,14652
11/26/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,14542
11/27/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,14229
11/28/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,15350
11/29/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,14913
11/30/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,15487
12/1/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,13692
12/2/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,12606
12/3/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,11942
12/4/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,10872
12/5/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,11494
12/6/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,13986
12/7/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,14494
12/8/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,11062
12/9/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,10612
12/10/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,11603
12/11/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,11098
12/12/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,11427
12/13/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,12505
12/14/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,12373
12/15/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,10356
12/16/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,11503
12/17/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,11028
12/18/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,11117
12/19/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,12568
12/20/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,11310
12/21/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,10540
12/22/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,11602
12/23/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,12809
12/24/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,11376
12/25/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,10055
12/26/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,9948
12/27/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,10865
12/28/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,11082
12/29/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,11130
12/30/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,12849
12/31/2024,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,11023
1/1/2025,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,8812
1/2/2025,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,9624
1/3/2025,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,9313
1/4/2025,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,9717
1/5/2025,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,9426
1/6/2025,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,9443
1/7/2025,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,9374
1/8/2025,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,10646
1/9/2025,e_my_QCalLI,SUGARCANE - Leonora (Official Music Video),14-Apr-23,298,10923
