views,likes,shares,comments_added,saves,like_rate,share_rate,comment_rate,engagement_rate
3937,296,32,32,18,7.518415036830074,0.8128016256032511,0.8128016256032511,9.601219202438404
4265,292,265,12,12,6.846424384525205,6.213364595545135,0.2813599062133646,13.622508792497069
20100,1536,152,45,47,7.641791044776119,0.7562189054726368,0.22388059701492538,8.855721393034825
3761,368,6,12,19,9.784631746875831,0.15953203935123636,0.3190640787024727,10.768412656208454
7514,648,75,26,34,8.623902049507585,0.9981368112856002,0.34602076124567477,10.420548309821665
3804,343,23,5,12,9.016824395373291,0.6046267087276551,0.13144058885383808,10.068349106203996
4013,279,0,11,11,6.952404684774482,0.0,0.27410914527784697,7.500622975330177
2200000,289600,41400,1949,18700,13.163636363636364,1.8818181818181818,0.0885909090909091,15.984045454545454
5795,436,12,17,15,7.523727351164797,0.20707506471095774,0.29335634167385677,8.283002588438308
3188,210,1,10,8,6.587202007528231,0.031367628607277286,0.3136762860727729,7.1831869510664985
34300,2099,625,28,276,6.1195335276967935,1.8221574344023324,0.0816326530612245,8.827988338192421
3515,97,1,2,4,2.759601706970128,0.028449502133712664,0.05689900426742533,2.9587482219061165
12100,1681,170,80,48,13.892561983471074,1.4049586776859504,0.6611570247933884,16.355371900826444
18600,1790,281,34,81,9.623655913978494,1.510752688172043,0.1827956989247312,11.75268817204301
15800,1861,189,111,43,11.778481012658228,1.1962025316455696,0.7025316455696202,13.949367088607595
3298,155,2,8,9,4.6998180715585205,0.06064281382656155,0.2425712553062462,5.275924802910855
6349,402,22,20,16,6.331705780437864,0.34651126161600254,0.3150102378327296,7.245235470152781
3644,192,4,8,7,5.26893523600439,0.10976948408342481,0.21953896816684962,5.790340285400659
3892,180,2,7,9,4.6248715313463515,0.051387461459403906,0.1798561151079137,5.087358684480987
6180,319,9,9,11,5.1618122977346275,0.14563106796116504,0.14563106796116504,5.631067961165048
21300,2387,31,29,136,11.206572769953052,0.14553990610328638,0.13615023474178403,12.126760563380282
39200,5408,177,34,443,13.795918367346937,0.451530612244898,0.08673469387755102,15.464285714285714
340900,52900,2473,304,6355,15.517747139923731,0.7254326782047521,0.08917571135230273,18.196538574361984
116700,11700,1339,73,1907,10.025706940874036,1.1473864610111397,0.06255355612682091,12.869751499571553
168700,22200,3077,158,2988,13.159454653230588,1.8239478363959691,0.0936573799644339,16.848251333728513
52400,5549,269,65,612,10.589694656488549,0.5133587786259542,0.12404580152671756,12.39503816793893
549800,46500,8960,364,6870,8.457620953073846,1.6296835212804655,0.06620589305201892,11.403055656602401
30600,3121,170,45,300,10.199346405228757,0.5555555555555556,0.14705882352941177,11.882352941176471
545300,41800,1860,308,8709,7.665505226480835,0.34109664404914725,0.05648267008985879,9.66018705299835
123500,14000,284,89,1246,11.336032388663968,0.22995951417004046,0.07206477732793523,12.646963562753037
610500,72700,5365,301,7910,11.908271908271908,0.8787878787878787,0.049303849303849304,14.132022932022931
346200,36000,2643,275,5119,10.398613518197573,0.7634315424610052,0.07943385326400924,12.72010398613518
124300,12000,280,65,966,9.654062751407883,0.22526146419951731,0.05229283990345938,10.708769106999195
12900,917,48,34,82,7.108527131782946,0.37209302325581395,0.2635658914728682,8.379844961240309
529900,80200,2281,355,8002,15.13493111907907,0.430458577090017,0.06699377240988866,17.142479713153424
369700,2917,160,118,989,0.7890181228022721,0.04327833378414931,0.03191777116581012,1.1317284284555045
229000,14400,618,124,4435,6.2882096069869,0.2698689956331878,0.05414847161572052,8.548908296943232
98200,8688,279,53,1002,8.847250509164969,0.28411405295315684,0.0539714867617108,10.20570264765784
19800,2065,146,30,123,10.429292929292929,0.7373737373737373,0.15151515151515152,11.93939393939394
875300,69900,7284,355,8552,7.985833428538787,0.8321718268022393,0.040557523134925166,9.8355992231235
51300,6468,1351,40,627,12.608187134502923,2.6335282651072123,0.07797270955165692,16.541910331384017
22700,2395,167,35,161,10.550660792951543,0.73568281938326,0.15418502202643172,12.14977973568282
127200,18500,1105,180,1710,14.544025157232705,0.8687106918238994,0.14150943396226415,16.89858490566038
5697,498,31,13,37,8.741442864665613,0.5441460417763735,0.22819027558364052,10.163243812532912
191400,24900,4381,138,2122,13.009404388714735,2.288923719958203,0.07210031347962383,16.4791013584117
13700,1070,48,21,88,7.81021897810219,0.3503649635036496,0.1532846715328467,8.956204379562044
22400,1922,213,35,133,8.580357142857142,0.9508928571428571,0.15625,10.28125
16000,1564,70,18,116,9.775,0.43750000000000006,0.11249999999999999,11.05
30800,3386,231,32,346,10.993506493506494,0.75,0.1038961038961039,12.970779220779221
15400,1312,14,27,86,8.51948051948052,0.09090909090909091,0.17532467532467533,9.344155844155843
21200,1799,79,11,160,8.485849056603774,0.3726415094339623,0.05188679245283019,9.665094339622641
35500,2448,118,23,132,6.895774647887324,0.3323943661971831,0.0647887323943662,7.664788732394366
144900,13700,3490,106,1005,9.454796411318151,2.40855762594893,0.07315389924085577,12.63008971704624
28600,2519,137,29,223,8.807692307692308,0.479020979020979,0.1013986013986014,10.167832167832168
1900000,164900,18400,520,23400,8.678947368421053,0.968421052631579,0.02736842105263158,10.906315789473684
71700,6731,1435,49,490,9.387726638772664,2.0013947001394703,0.06834030683403068,12.140864714086472
138100,12200,395,55,1851,8.834178131788558,0.28602461984069516,0.03982621288921072,10.50036205648081
643900,75300,23200,875,7606,11.694362478645752,3.6030439509240564,0.1358906662525237,16.614536418698556
1200000,157900,69200,1251,11400,13.158333333333333,5.766666666666667,0.10425000000000001,19.97925
28600,2339,104,30,173,8.178321678321678,0.36363636363636365,0.1048951048951049,9.251748251748252
190700,26600,2177,178,1686,13.948610382800208,1.1415836392239118,0.09334032511798637,16.06764551651809
19500,1854,54,15,129,9.507692307692308,0.2769230769230769,0.07692307692307693,10.523076923076923
32500,3123,169,17,262,9.60923076923077,0.52,0.05230769230769231,10.987692307692308
46100,6212,331,43,470,13.475054229934925,0.7180043383947939,0.09327548806941433,15.3058568329718
16000,979,32,10,39,6.1187499999999995,0.2,0.0625,6.625
39400,5175,224,49,416,13.134517766497462,0.5685279187817259,0.12436548223350255,14.883248730964466
377900,61400,7332,236,5643,16.247684572638263,1.9401958189997355,0.062450383699391376,19.743582958454617
88700,11600,1774,115,1061,13.077790304396844,2.0,0.12965050732807215,16.403607666290867
26200,2494,105,38,163,9.51908396946565,0.40076335877862596,0.1450381679389313,10.687022900763358
248400,27900,571,64,2585,11.231884057971014,0.22987117552334943,0.025764895330112718,12.52818035426731
134800,20900,3534,129,1917,15.504451038575667,2.621661721068249,0.0956973293768546,19.643916913946587
29100,2241,119,43,145,7.701030927835053,0.40893470790378006,0.14776632302405499,8.756013745704468
41300,3749,262,54,295,9.077481840193705,0.6343825665859565,0.13075060532687652,10.556900726392252
133500,10900,127,32,546,8.164794007490636,0.0951310861423221,0.02397003745318352,8.692883895131086
26400,2361,68,56,158,8.943181818181818,0.25757575757575757,0.21212121212121215,10.011363636363637
148300,4910,93,27,270,3.3108563722184763,0.06271072151045179,0.01820633850303439,3.5738368172623063
48800,1098,6,7,32,2.25,0.012295081967213115,0.014344262295081968,2.3422131147540983
16600,928,16,11,59,5.590361445783133,0.09638554216867469,0.06626506024096385,6.108433734939759
26300,2645,130,27,255,10.05703422053232,0.494296577946768,0.10266159695817491,11.623574144486692
19600,1871,89,28,153,9.545918367346939,0.45408163265306123,0.14285714285714285,10.923469387755102
27900,3258,254,37,349,11.67741935483871,0.910394265232975,0.13261648745519714,13.97132616487455
339700,56000,4729,217,3462,16.485133941713276,1.392110685899323,0.06387989402413895,18.960259052104796
843500,2137,121,36,151,0.25334914048606993,0.014344991108476585,0.004267931238885595,0.28986366330764674
10400,1227,107,88,80,11.798076923076923,1.0288461538461537,0.8461538461538461,14.442307692307693
15500,2101,182,99,151,13.55483870967742,1.1741935483870969,0.6387096774193549,16.341935483870966
3936,381,38,32,24,9.679878048780488,0.9654471544715447,0.8130081300813009,12.06808943089431
2994,323,19,17,15,10.788243152972612,0.6346025384101536,0.5678022712090849,12.491649966599866
